,10percentage,12percentage,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,SubjectCount,SubjectTotal,Age,YOE,Enc_Designation,Enc_Gender,Enc_Degree,Enc_Specialization,Enc_CollegeState,enc_City_Type,Salary_Class
770,77.8,77.0,2,66.03,0,570,375,495,1,1,1,0,0,0,0,0,-0.159,0.5454,-1.2196,0.1459,-2.0105,3,0.908679522692962,23.3,0.8,321,1,0,23,23,1.0,Good
771,65.2,62.2,2,75.6,0,425,620,665,1,1,0,0,0,0,0,0,1.1336,0.0459,1.2396,-0.4879,-0.0943,2,1.40223431483039,26.7,3.0,321,1,0,32,7,1.0,Good
772,76.8,85.36,2,69.0,0,454,585,325,1,1,0,0,0,0,0,0,0.1623,0.3448,-0.344,-0.17277,0.6603,2,1.3702237129692527,25.4,1.7,22,0,0,10,14,1.0,High
773,96.0,87.0,2,74.86,0,630,565,655,1,1,0,0,0,0,0,0,-0.4463,1.2114,0.6248,0.2727,0.6721,2,1.3395980127759277,23.4,1.2,340,1,0,32,23,1.0,Good
774,89.0,80.0,2,70.0,0,290,425,270,1,0,1,0,0,1,0,0,-0.5899,-0.6201,-1.0659,0.1459,0.8637,3,0.4835546652579288,23.0,0.2,362,1,0,22,20,1.0,Low
775,74.4,70.6,2,62.93,1,605,475,555,1,1,1,0,0,0,0,0,0.0464,-0.2793,-0.7794,0.0623,0.0284,3,1.1820090189198644,28.3,3.2,52,1,0,20,21,0.0,Good
776,75.0,79.0,2,78.5,0,630,520,180,1,0,1,0,0,0,0,0,-2.0262,-0.4536,-0.9122,0.653,-0.6692,2,0.8607911400248383,24.7,1.2,351,1,0,23,20,1.0,Low
777,61.2,50.0,2,69.48,1,535,555,530,1,1,1,0,0,0,0,0,1.4208,0.8784,1.2396,-0.4879,-0.6692,3,1.2660826340574713,25.0,1.2,351,1,0,20,11,1.0,Average
778,65.0,60.0,2,65.0,0,425,495,395,1,1,0,0,0,0,0,0,0.9737,0.0328,0.8171,-1.2303,0.3444,2,0.68543715455471,28.3,3.4,133,0,0,10,18,0.0,Good
779,75.4,68.7,2,66.0,1,570,485,470,1,1,0,0,0,0,0,0,-0.1855,0.9688,-0.1988,1.2374,0.1864,2,1.053678331827835,25.8,0.3,319,0,0,32,18,1.0,Low
780,84.2,87.4,2,77.0,0,305,435,295,1,1,1,0,0,0,0,0,0.8192,0.5008,0.8171,-0.6428,-0.1295,3,0.651690781040021,27.0,5.3,95,1,0,22,20,0.0,Average
781,66.5,65.5,2,6.8,0,465,475,565,0,0,1,0,0,0,0,0,0.51,-0.2793,-1.0697,0.1798,-1.0774,1,0.17814726840855108,27.0,1.1,91,1,2,16,17,0.0,Low
782,81.4,79.6,2,72.4,1,595,565,570,1,1,0,0,0,0,1,0,0.2718,0.2124,-0.9122,-1.5021,0.0973,3,1.3883327850101588,25.3,2.1,321,0,0,20,4,1.0,Good
783,68.66,61.8,2,65.72,0,430,350,450,1,1,0,1,0,0,0,0,0.1282,1.0449,0.6248,1.794,1.247,3,0.9802149419298796,26.0,1.1,340,1,0,13,23,1.0,Low
784,65.56,55.54,2,72.39,1,405,525,525,1,1,0,0,0,0,0,0,-0.1082,-0.0842,-0.2714,-0.1727,-0.6035,2,1.1489432041004213,24.6,3.4,230,1,0,10,11,1.0,Good
785,86.7,90.2,2,84.3,1,660,640,560,1,1,1,0,0,0,0,0,-0.5899,-0.4536,-0.1437,1.5404,0.0973,3,0.7823730455568202,23.5,2.2,321,1,0,20,21,1.0,Good
786,63.2,68.89,2,76.2,0,495,505,505,1,1,0,0,0,0,0,0,0.0464,-0.1232,-0.1988,-1.1128,-0.2875,2,1.2464424076594385,30.1,4.8,319,1,3,9,13,1.0,Good
787,93.6,74.0,2,68.0,0,605,465,395,1,1,0,0,0,0,0,0,0.9737,1.1248,1.8331,-0.52527,0.7788,2,0.9802186781645681,26.7,3.3,362,1,3,9,20,1.0,Good
788,62.2,68.2,2,60.12,0,545,450,340,1,1,1,0,0,0,0,0,0.2718,0.5454,0.9322,0.653,-0.0943,3,1.1879472612001494,23.3,2.4,70,1,0,20,17,1.0,Low
789,68.2,67.4,2,66.0,0,440,400,355,1,1,0,1,0,0,0,0,0.7027,0.0459,0.7785,1.6672,-0.0943,3,0.7371778178907458,22.0,0.2,0,1,0,13,18,1.0,Good
790,84.4,84.4,2,88.6,0,515,425,535,1,0,0,0,1,0,0,0,1.59199999999999,0.3448,-0.9245,-1.5828,-0.643,2,1.278159451245386,25.1,3.5,285,1,0,38,11,1.0,Good
791,76.0,79.0,2,68.66,0,545,605,680,1,1,0,1,0,0,0,0,-0.3027,1.3779,1.547,0.7798,1.0554,3,1.5506931242485722,24.5,1.3,33,1,0,13,23,1.0,Good
792,77.85,64.8,2,66.6,0,450,440,595,1,0,1,0,0,0,1,0,0.8463,0.2124,-0.7585,1.9207,0.6721,3,1.1101973157968097,24.7,0.9,357,1,0,20,7,1.0,Low
793,73.0,66.0,2,70.0,0,315,530,380,1,1,0,1,0,0,0,0,1.9953,0.8784,0.4711,-1.6289,0.4805,3,0.7253013333301757,24.0,0.8,319,1,0,13,16,1.0,Low
794,78.0,82.0,2,71.0,0,524,525,445,1,1,0,0,0,0,0,0,-0.2628,0.8128,0.8171,-1.1128,-0.1295,2,0.9802186781645681,25.8,1.1,225,0,0,10,14,1.0,Good
795,83.3,82.3,2,70.1,1,630,510,535,1,1,1,0,0,0,0,0,-0.0154,-0.6201,0.3174,-1.5021,-1.8189,3,0.9621237032155273,24.4,1.9,128,1,0,20,11,1.0,Good
796,66.6,58.2,2,66.7,0,465,525,470,1,1,0,0,0,0,0,0,-0.3027,0.0459,0.9322,0.9066,1.247,2,1.1764431330850493,25.5,0.5,155,1,0,13,7,1.0,Good
797,72.0,68.0,2,68.0,0,485,385,365,1,1,0,0,0,0,0,0,1.4374,1.1248,-0.4891,0.17983,0.3444,2,0.9002305379294782,25.7,3.5,301,1,0,32,24,1.0,Good
798,83.0,76.0,2,65.0,0,545,385,470,1,1,0,1,0,0,0,0,-0.8772,0.7119,1.0859,-0.995,1.0554,3,0.5050237424503966,24.1,1.5,319,1,0,10,23,1.0,Low
799,69.0,66.0,2,70.0,0,430,520,590,1,1,0,1,0,0,0,0,0.2718,1.0449,1.2396,-0.6147,0.4805,3,0.5836182267087205,25.6,1.7,319,1,3,9,24,0.0,Low
800,56.78,48.34,2,66.34,0,335,454,525,1,1,0,0,0,0,0,0,-0.5719,0.0328,-0.1988,-1.1128,0.6603,2,0.37720803742999665,25.3,1.6,319,0,0,32,18,0.0,Low
801,78.4,81.5,2,71.8,0,375,425,475,1,0,1,0,0,0,1,0,-0.2628,0.6178,0.3817,1.58992999999999,-0.2875,3,0.8905246602059986,24.8,1.8,350,1,0,20,13,1.0,Low
802,73.0,54.2,2,66.55,0,430,420,545,1,1,0,1,0,0,0,0,0.4155,1.3779,0.6248,0.3995,0.6721,3,0.9683384573693095,24.4,0.7,319,1,0,13,16,0.0,Low
803,83.04,72.6,2,64.95,0,535,375,375,1,1,0,0,0,0,1,0,1.4208,0.8784,-0.2974,0.7798,0.6721,3,0.6990922407812741,27.8,0.4,304,1,2,20,11,1.0,Low
804,91.0,92.7,2,72.0,1,425,555,565,1,0,1,0,0,0,1,0,1.1283,1.5928,0.2366,0.2973,-0.0506,3,1.1451919167820972,24.4,3.5,321,1,0,20,21,1.0,Good
805,71.1,71.01,2,69.0,0,475,455,575,1,0,0,0,1,0,0,0,0.2009,0.2668,0.163999999999999,0.4148,0.0284,2,0.972842902435846,25.3,2.2,16,1,0,38,7,0.0,Low
806,90.6,94.3,2,84.0,0,520,460,620,1,1,1,0,0,0,0,0,0.99,0.5454,0.7785,-1.6289,0.6721,3,0.9561854609352423,23.6,2.3,156,1,0,20,0,1.0,Good
807,76.53,85.0,2,58.0,1,335,385,325,1,0,1,0,0,0,1,0,0.9737,-0.2012,0.0552,0.5323,-0.7615,3,0.6208119211825389,25.0,2.9,92,1,0,19,14,1.0,Low
808,86.4,82.8,2,70.0,0,590,500,530,1,1,1,0,0,0,0,0,0.8463,0.7119,0.9322,-0.3612,1.247,3,1.065660498694672,23.1,1.2,225,1,0,17,23,1.0,Good
809,87.0,91.0,2,74.0,1,625,605,555,1,1,1,0,0,0,0,0,0.5591,1.0449,1.0859,-1.6289,0.6721,3,1.089413467815812,25.4,1.0,100,0,0,20,21,1.0,Good
810,78.8,53.8,2,67.72,0,505,435,515,1,1,0,0,0,0,0,0,0.3555,0.5008,0.672,-0.2902,-0.9194,2,0.4443867763893777,26.6,3.2,339,1,0,10,23,1.0,Good
811,59.0,60.0,2,67.0,0,485,645,515,1,1,0,0,0,0,0,0,-1.1644,-0.6201,-1.527,-0.8682,-2.5853,2,1.053678331827835,24.4,1.8,375,1,0,13,23,1.0,Good
812,74.83,87.4,2,69.31,0,395,530,545,1,1,0,1,0,0,0,0,0.2718,-0.7866,1.7007,-0.6147,0.8637,3,1.0988899467287978,22.6,1.8,25,1,0,13,0,1.0,Good
813,80.0,79.0,2,75.0,0,415,365,310,1,1,0,1,0,0,0,0,-1.1644,0.8784,1.3933,0.653,-0.6692,3,0.41734744286073955,23.9,1.3,179,1,0,13,20,1.0,Low
814,91.0,86.0,2,87.5,0,445,535,455,1,1,0,0,0,0,0,0,-1.3447,0.5008,0.672,0.6204,0.5024,2,0.7723596388838839,24.8,2.5,328,0,0,32,20,1.0,Good
815,84.0,89.5,2,75.86,0,570,445,405,1,1,0,0,1,0,0,0,1.2772,1.3779,0.3174,-2.136,0.2889,3,1.1790720339552272,23.4,1.2,112,1,0,38,0,1.0,Low
816,59.3,60.4,2,67.1,0,495,635,405,1,1,0,0,0,0,0,0,1.4374,0.5008,1.3977,0.2973,-0.2875,2,0.8583707215307401,26.7,3.8,321,1,0,10,23,1.0,Good
817,73.2,59.0,2,65.4,0,535,525,555,1,1,0,0,0,0,0,0,0.51,-1.3713,-1.0697,-1.1128,-0.1295,2,1.1192977649902822,26.7,1.9,169,0,0,10,23,0.0,Low
818,78.6,70.2,2,73.04,0,435,555,565,1,1,0,0,0,0,0,0,-0.4173,-0.7473,0.8171,-0.5253,-0.7615,2,0.728846789134258,23.8,1.9,279,1,0,13,23,0.0,Good
819,82.4,72.4,2,70.94,0,555,460,665,1,0,1,0,0,0,0,0,-1.308,-0.7866,-0.9122,0.5262,-0.2859,2,0.1695498539762704,24.1,2.0,351,1,0,20,17,2.0,Low
820,86.33,86.8,2,68.52,1,475,485,554,1,1,0,0,0,0,0,0,-0.4173,-1.9953,0.672,1.2374,-0.9194,2,1.2835654826013976,26.2,3.2,321,1,0,10,18,1.0,Good
821,64.83,56.6,2,63.24,0,454,455,615,1,1,1,0,0,0,0,0,0.2009,0.5008,0.8171,0.4148,0.3444,3,0.875679054505286,29.5,1.7,350,1,0,24,23,0.0,Low
822,72.1,77.2,2,68.9,1,405,565,475,1,1,0,1,0,0,0,0,1.3686,0.6009,0.7785,-1.2486,1.0031,3,0.9742766996495944,25.9,1.1,150,1,0,32,25,1.0,Low
823,88.0,77.2,2,65.02,0,585,635,635,1,0,1,0,0,0,0,0,0.3941,0.9688,1.1074,0.1798,0.0284,2,0.17755764561405413,25.2,1.2,321,1,0,19,16,1.0,Good
824,83.3,81.0,2,71.72,0,755,555,605,1,1,0,0,0,0,0,0,-0.159,0.3789,0.01,-0.7415,-0.8608,2,0.7163882734308662,24.1,0.2,29,1,0,23,23,1.0,Good
825,61.1,60.0,2,65.62,0,360,470,195,1,1,0,0,0,0,0,0,0.4155,-0.1206,0.3174,-0.2344,-0.6692,2,0.68543715455471,24.0,1.8,275,1,0,32,23,1.0,Good
826,82.0,91.9,2,63.0,0,495,505,625,1,0,0,0,1,0,0,0,0.3555,0.3002,-0.824,-0.99527,-0.1295,2,1.229178316338981,24.5,3.8,220,1,0,38,0,0.0,Low
827,85.0,83.0,2,79.98,0,580,520,500,1,1,0,1,0,0,0,0,0.4155,1.0449,1.2396,-0.6147,0.2889,3,1.2117165500542137,23.4,1.4,225,0,0,13,23,1.0,Good
828,74.0,65.4,2,68.0,0,500,580,665,1,1,0,0,0,0,0,0,0.2718,0.5454,-0.4511,-0.7415,-0.2859,2,1.053678331827835,25.0,1.9,329,1,0,13,23,0.0,Low
829,86.83,75.2,1,67.7,0,685,510,705,1,1,1,0,0,0,0,0,-0.8772,0.8784,-0.2974,0.653,-0.0943,3,0.47960896237058215,24.9,2.5,270,1,0,17,17,1.0,Good
830,76.5,66.77,2,69.1,0,360,495,430,1,0,1,0,0,0,1,0,-0.8772,-1.6191,-1.8344,0.3995,-1.244,3,1.011411114141893,21.8,0.6,331,1,0,20,18,1.0,Low
831,72.0,62.0,2,68.8,0,360,355,250,1,1,0,0,0,0,0,0,1.4208,0.3789,0.1637,0.3995,-0.6692,2,0.815643120578711,24.9,0.5,333,1,0,13,23,1.0,Low
832,78.8,71.6,2,73.0,0,790,570,750,1,0,1,0,0,0,1,0,0.2718,1.2114,0.1637,-0.995,0.4805,3,1.5291136866931048,26.3,1.5,128,1,0,20,23,1.0,Good
833,70.8,73.0,2,78.9,0,370,645,695,1,1,0,0,0,0,0,0,-1.0208,-1.1196,-0.7585,1.5404,-2.0105,2,1.2996327463209776,25.2,2.0,13,1,0,13,7,1.0,Low
834,94.0,86.0,2,82.0,0,615,495,500,1,1,0,0,1,0,0,0,0.99,0.0459,-0.6048,-0.995,-0.2859,3,1.0567129955248349,24.8,0.9,10,1,0,38,17,0.0,Low
835,80.3,90.6,2,72.6,0,455,485,520,0,1,0,0,0,0,0,0,0.5591,0.8784,-0.6048,0.5262,0.0973,1,0.1811163895486936,22.4,0.2,319,1,0,20,0,0.0,Low
836,84.5,82.66,2,78.7,0,545,445,525,1,1,1,0,0,0,0,0,1.1283,1.4368,-0.344,-0.2902,0.5024,3,0.6635672656005911,26.5,3.1,321,0,0,22,16,1.0,Good
837,93.4,89.08,2,80.27,0,465,385,625,1,1,0,0,0,0,0,0,0.9737,0.6568,0.8171,-0.9953,0.1864,2,0.8583707215307401,26.6,4.6,300,1,0,10,20,1.0,Good
838,73.5,71.0,2,71.0,0,570,545,500,1,0,0,0,1,0,0,0,0.99,0.8784,0.6248,-1.5021,0.6721,2,1.1080881627384351,23.5,0.5,269,1,0,38,23,1.0,Good
839,64.6,62.2,2,78.0,1,520,420,415,1,1,0,0,0,0,0,0,0.7027,1.3779,0.1637,0.9066,-0.2859,2,0.48091658671668974,23.7,0.8,163,1,3,9,25,0.0,Low
840,86.4,93.6,1,72.3,0,800,570,500,1,0,0,0,1,0,0,0,-2.0262,-1.1196,-0.7585,-0.2344,-0.4776,2,1.3309430712771702,24.6,0.9,176,1,0,38,17,1.0,Average
841,83.2,72.3,2,68.0,1,545,620,515,1,1,0,0,0,0,0,0,0.4155,1.0449,1.3933,-0.4879,-0.0943,2,1.3142285028401237,25.8,1.9,225,1,0,13,4,1.0,Good
842,87.6,72.2,1,77.0,1,465,605,465,1,1,1,0,0,0,0,0,-1.0355,-1.0593,-1.0697,0.4148,-0.4455,3,0.651690781040021,27.8,5.6,284,0,0,20,4,1.0,Average
843,81.0,77.0,2,82.9,0,445,505,525,1,1,0,0,0,0,0,0,0.3555,-0.5913,-0.6343,-0.9953,0.0284,2,0.815643120578711,26.0,4.3,47,0,0,32,17,0.0,Good
844,71.0,74.0,1,88.0,0,505,385,475,1,1,0,0,0,0,0,0,0.3555,-0.7473,-1.0697,-2.0529,-1.3934,2,1.1489432041004213,27.4,3.8,340,0,2,10,23,1.0,Good
845,58.0,67.0,2,73.0,0,535,425,485,1,1,0,1,0,0,0,0,0.7027,0.2124,0.1637,-0.995,0.0973,3,1.3968801512364584,25.0,1.6,187,0,3,9,24,1.0,Low
846,85.0,80.0,2,68.04,0,650,485,720,1,0,0,0,0,0,0,0,0.8192,-0.4353,-1.2148,0.6498,-0.2875,1,0.111660963308207,27.1,2.1,321,1,0,10,23,1.0,Low
847,66.0,63.0,2,53.01,1,450,595,500,1,1,0,0,0,0,0,0,-0.4173,-0.2793,-0.1988,0.8848,0.3049,2,0.6424605835790969,27.2,0.6,340,1,0,32,14,1.0,Low
848,88.8,93.0,2,88.0,1,650,610,385,1,1,0,0,0,0,0,0,0.1282,0.3789,0.01,0.0192,-0.4776,2,1.2251237756465674,24.9,1.8,340,1,0,32,25,1.0,Good
849,84.1,94.3,2,71.14,1,465,525,615,0,1,0,0,0,0,0,0,0.51,0.3448,-0.4891,-1.5828,0.5024,1,0.3414489311163896,28.9,4.3,230,1,0,20,21,1.0,Average
850,84.93,81.5,2,65.18,0,640,520,465,0,0,0,0,0,0,0,0,-0.7335,1.2114,0.3174,-0.6147,0.6721,0,0.0,26.1,1.5,375,1,0,32,14,1.0,Low
851,79.2,69.7,2,69.06,1,265,375,325,0,0,0,0,0,0,0,0,-0.8772,-3.6171,0.01,0.653,-2.0105,0,0.0,25.4,1.9,36,1,3,9,21,1.0,Low
852,86.0,72.8,1,65.89,1,650,640,795,1,0,1,1,0,0,0,0,-0.4463,0.0459,0.3174,-0.3612,-1.0524,3,0.5850643787437892,26.2,1.9,340,1,0,22,4,1.0,Good
853,85.0,84.17,2,69.98,0,495,615,494,1,1,1,0,0,0,0,0,0.5591,-0.2871,0.4711,-1.7556,-0.6692,3,1.4440243210156183,24.4,2.2,160,0,0,20,0,1.0,Good
854,73.0,79.0,2,75.0,0,440,315,430,1,0,1,0,0,0,1,0,-0.4463,-1.9521,-0.4511,-0.4879,-1.4356,3,0.9855365366905593,23.6,0.4,329,1,0,20,20,1.0,Low
855,78.0,63.0,2,68.1,0,454,535,464,1,1,0,0,0,0,0,0,-1.0355,0.8128,-1.2148,1.0024,1.6082,2,1.053678331827835,25.8,3.0,156,1,0,32,23,1.0,Average
856,87.0,77.0,2,69.0,0,675,510,545,1,1,0,1,0,0,0,0,0.8463,1.7109,0.4711,-1.5021,0.8637,3,0.506421077065015,25.0,0.6,375,0,0,13,23,1.0,Low
857,74.83,68.67,2,72.3,1,555,475,475,1,1,0,0,0,0,0,0,0.3555,0.2668,-0.2714,-0.2902,-0.1295,2,1.1764431330850493,23.0,2.2,284,0,0,10,18,1.0,Good
858,89.6,92.1,2,73.78,1,505,385,525,1,1,0,0,0,0,0,0,-0.1082,-0.4353,-0.344,-0.76027,-0.0506,2,0.9002305379294782,24.6,2.0,203,0,0,10,21,1.0,Good
859,75.0,84.0,2,83.86,0,625,575,725,1,1,0,0,0,0,0,0,-0.4173,0.0328,-2.1219,-1.34787,0.1864,2,1.40223431483039,26.2,2.0,340,1,0,10,24,1.0,Good
860,80.5,68.4,1,67.95,1,565,544,505,1,1,0,0,0,0,0,0,-0.1082,0.9688,-0.0537,0.7673,-0.2875,2,1.0875236074226153,25.9,3.3,319,1,0,10,14,1.0,Average
861,84.2,77.4,1,78.9,0,505,555,495,1,1,1,0,0,0,0,0,-1.8083,0.1888,-0.6343,1.2374,-0.2875,3,1.1582560497987244,26.4,3.3,95,1,0,20,25,1.0,Good
862,75.0,85.0,2,74.53,0,500,535,765,1,0,1,0,0,0,0,0,0.1282,1.2114,1.8543,-0.4879,0.6721,2,1.2116807089354387,25.1,0.8,340,1,0,20,23,1.0,Good
863,94.2,90.4,2,73.0,0,665,645,595,1,1,0,0,0,0,0,0,-1.6538,0.8128,0.672,1.2374,0.7788,2,1.2018184735889843,25.6,1.1,340,0,0,10,23,1.0,Good
864,76.2,60.2,2,69.62,0,590,535,695,1,1,0,0,0,0,0,0,0.1282,0.7119,0.1637,0.0192,-0.4776,2,0.7723596388838839,25.3,1.2,36,1,0,32,23,1.0,Low
865,77.0,62.2,2,75.0,1,500,530,535,0,0,0,1,0,0,0,0,-0.0154,-0.1206,-1.6807,0.0192,-1.4356,1,0.22327790973871736,25.1,0.5,220,1,0,22,20,1.0,Low
866,83.82,92.67,2,94.5,0,535,595,425,1,1,0,0,0,0,0,0,0.51,0.9688,0.8171,-1.23027,-0.1295,2,1.2835654826013976,24.1,2.2,225,1,0,32,20,1.0,Good
867,66.8,64.33,2,75.65,0,450,580,385,1,1,0,1,0,0,0,0,-0.3027,1.3779,1.0859,-0.3612,1.0554,3,1.2275374513961124,24.9,0.5,67,0,3,9,23,0.0,Low
868,90.0,84.0,2,86.0,1,660,440,620,1,1,0,0,0,0,0,0,0.7027,-0.6201,1.0859,-1.2486,0.2889,2,1.2835654826013976,25.1,0.4,256,0,0,13,25,1.0,Low
869,78.2,72.6,2,77.0,0,575,455,545,1,1,1,0,0,0,0,0,-0.880999999999999,0.5008,0.0914,0.1798,-0.1295,3,1.09797400586297,28.5,4.4,328,1,0,10,16,0.0,Average
870,69.0,71.0,2,55.45,0,365,495,375,1,0,1,0,0,0,0,0,-0.4173,-0.7473,0.5269,0.7673,-0.2875,2,0.17755764561405413,25.9,4.0,111,1,0,19,14,1.0,Good
871,83.0,76.0,2,67.0,0,360,415,445,1,1,1,0,0,0,0,0,-1.1644,-2.6181,-0.9122,-0.8682,-4.3099,3,1.0181545604523916,22.7,0.7,140,1,0,20,20,1.0,Low
872,65.0,75.0,2,62.0,0,475,415,575,1,0,1,0,0,0,1,0,0.6646,1.4368,-1.7954,-1.4653,-0.0506,3,0.5893392370970282,26.1,1.2,40,1,0,20,23,0.0,Low
873,52.0,59.0,2,57.0,1,485,365,214,1,1,1,0,0,0,0,0,-0.1082,-0.1232,0.9623,1.7074,-0.1295,3,0.455855993249442,29.4,3.7,351,1,0,22,11,1.0,Low
874,76.0,63.0,2,83.0,0,420,450,450,1,1,0,1,0,0,0,0,-0.4463,-0.2871,0.3174,0.653,0.6721,3,0.6534797994575225,25.5,1.1,351,1,0,13,7,1.0,Low
875,74.0,86.1,2,76.0,0,405,385,585,1,1,0,0,0,0,0,0,-1.8083,-0.5913,-0.9245,-0.0552,0.3444,2,0.9002305379294782,28.6,4.8,9,1,3,9,0,1.0,Good
876,77.57,69.0,2,65.2,1,535,510,485,1,1,0,0,0,0,0,0,-0.3027,-0.6201,0.4711,-0.1076,-1.6273,2,0.8583707215307401,25.4,0.7,351,0,0,31,11,1.0,Low
877,74.0,71.0,2,59.6,1,465,650,655,1,1,0,1,0,0,0,0,-1.7389,0.0459,0.7785,-1.7556,1.0554,3,1.671198342522663,23.4,0.8,29,1,0,10,14,1.0,Good
878,78.0,72.0,2,73.4,0,490,470,500,1,1,1,0,0,0,0,0,0.4155,0.0459,0.3174,-1.5021,-1.0524,3,0.4041104240475293,25.0,1.8,340,1,0,20,17,1.0,Good
879,51.2,74.0,1,67.8,0,525,485,560,1,1,0,1,0,0,0,0,-0.3027,1.0449,-0.2974,0.2727,0.8637,3,1.340364054721528,24.0,0.8,179,1,0,13,7,1.0,Low
880,82.67,74.92,2,61.36,1,580,470,425,1,1,0,1,0,0,0,0,1.7081,1.0449,1.547,0.0192,0.6721,3,1.5260033544008291,25.2,1.4,329,1,0,10,18,1.0,Low
881,75.0,61.7,2,79.0,0,365,365,425,1,1,0,0,0,0,0,0,-0.4173,-0.1232,-0.0537,-0.4078,-0.1295,2,0.6002355049352299,32.2,4.4,319,1,3,9,25,1.0,Good
882,61.4,62.8,2,69.98,0,375,505,435,1,1,0,0,0,0,0,0,-0.1082,0.6568,0.2366,-0.0552,0.0284,2,0.5590607431422188,27.3,0.6,132,0,0,10,23,0.0,Good
883,69.4,63.0,2,61.0,0,375,465,265,1,0,1,0,0,0,1,0,-1.1901,0.1888,-1.5051,-1.34787,-0.7615,3,0.27628128938312885,25.5,1.8,106,1,0,20,23,0.0,Low
884,90.24,67.17,2,68.65,0,430,435,405,1,1,0,0,0,0,0,0,0.99,-0.2871,0.01,0.9066,0.0973,2,0.5590607431422188,22.8,1.1,156,1,0,13,11,1.0,Good
885,67.0,65.0,2,75.0,0,510,525,560,1,1,0,0,0,0,0,0,0.1282,0.2124,-0.2974,-0.4879,0.8637,2,1.3142285028401237,26.5,1.8,230,1,0,13,23,1.0,Good
886,75.75,74.4,2,80.0,0,495,495,554,1,0,1,0,0,0,1,0,-2.1175,-0.5913,-0.344,0.7673,0.0284,3,0.95347002837702,26.9,4.0,340,1,0,20,25,1.0,Good
887,90.83,95.1,2,84.01,0,525,455,605,1,0,0,0,1,0,0,1,-0.7651,-0.4353,-1.6502,1.3255,-0.4455,3,1.4764687921028081,26.4,2.3,230,0,0,7,0,1.0,Good
888,70.0,68.83,2,69.1,0,535,615,585,1,1,0,0,0,0,0,0,-0.7264,1.7488,0.3817,0.2973,0.5419,2,1.053678331827835,25.6,3.4,319,0,0,10,23,1.0,Good
889,49.0,52.0,2,68.0,0,545,375,565,1,1,0,0,0,0,0,0,-0.880999999999999,-1.5273,-0.344,0.5323,-0.9194,2,0.9802186781645681,27.0,2.8,13,1,0,32,23,0.0,Good
890,89.1,97.8,1,85.7,1,500,595,870,1,1,1,0,0,0,0,0,-0.4463,-0.2871,-1.2196,1.0333,0.0973,3,1.5193918505718749,24.9,1.3,156,1,0,20,21,1.0,Good
891,73.6,67.4,2,72.0,0,535,545,325,1,0,1,0,0,0,1,0,-0.159,-0.4536,0.7785,-0.3612,-1.0524,3,0.9508410428829858,27.3,0.7,241,0,0,20,7,0.0,Good
892,52.0,65.0,2,67.68,0,425,365,275,1,1,0,0,0,0,0,0,-0.1855,-0.2793,-1.0697,0.7086,-1.0774,2,0.2259714433831242,26.4,0.6,351,1,0,32,23,0.0,Low
893,81.0,70.0,2,68.0,0,525,505,465,1,1,0,1,0,0,0,0,0.8463,0.0459,0.6248,-0.995,1.0554,3,0.897079550005889,23.4,1.9,156,0,0,13,23,1.0,Good
894,83.0,73.0,2,62.0,0,580,580,650,1,1,0,0,0,0,0,0,0.4155,0.2124,1.2396,-0.8682,-0.0943,2,1.1764431330850493,24.9,0.3,8,1,0,10,17,0.0,Low
895,87.33,85.4,2,64.0,1,405,485,445,1,1,1,0,0,0,0,0,-0.880999999999999,-2.7754,1.1074,-0.1727,-0.1295,3,1.092935384715589,27.6,1.8,338,1,0,20,21,1.0,Low
896,83.1,87.1,2,68.75,1,465,545,545,1,1,0,0,0,0,0,0,-0.5719,-0.4353,0.163999999999999,-0.7603,-1.7093,2,0.9409331751860961,24.6,2.8,312,1,0,32,21,2.0,Good
897,86.4,85.4,2,77.0,1,640,530,430,0,0,0,0,0,0,0,0,-0.7335,-1.6191,-1.0659,1.9207,0.0973,0,0.0,23.2,0.2,339,0,0,32,20,0.0,Good
898,63.0,80.0,2,50.0,1,315,345,295,1,0,1,0,0,0,0,0,-0.5332,-0.4353,-0.1988,1.5018,-1.2354,2,0.554206855060096,26.8,1.2,220,1,0,19,14,1.0,Low
899,91.0,87.2,2,87.9,0,440,425,560,1,1,1,0,0,1,0,0,-0.4463,1.2114,1.3933,-0.3612,0.0973,4,0.9759597438941123,24.2,0.8,362,1,0,20,23,1.0,Good
900,72.0,67.0,2,57.5,1,520,570,515,1,1,0,1,0,0,0,0,1.1336,0.0459,0.6248,-1.6289,0.2889,3,1.4325096049181685,23.8,1.9,240,1,0,13,11,1.0,Good
901,88.34,71.0,2,90.44,0,525,505,485,1,0,1,0,0,0,0,0,1.2828,1.2028,-0.7068,-0.6428,0.5024,2,0.17755764561405413,25.2,2.0,321,0,0,22,23,1.0,Good
902,68.4,69.4,2,76.0,1,455,570,620,0,1,0,1,0,0,0,0,0.8463,-0.2871,-0.9122,-0.8682,-0.0943,2,0.4631828978622328,25.7,1.3,156,1,0,20,25,1.0,Low
903,91.67,74.2,2,63.8,0,675,500,545,1,1,1,0,0,0,0,0,1.2828,0.9688,0.4906,0.6498,0.5024,3,1.2789419351131373,26.3,1.0,271,1,0,23,14,1.0,Low
